YEAR,MN,DT,MAX,MIN,AW,RF,DRNRF(hrs),DRNRF(mnts)
1991,11,10,27.4,17.6,1,0,0,0
1991,11,11,27,17.6,1,0,0,0
1991,11,12,27,17.1,3,0,0,0
1991,11,13,26.4,17.6,5,0,0,0
1991,11,14,26,16.6,8,0.5,15,5
1991,11,15,20,17.5,12,46,23,20
1991,11,16,20.2,17.8,10,61.2,4,45
1991,11,17,22.6,18.6,2,23,5,20
1991,11,18,23,17.8,3,27.8,2,30
1991,11,19,26.2,16.1,3,0,0,10
1991,11,20,25.2,16.8,2,1.4,0,30
1991,11,21,25.8,16.6,2,0,0,10
1991,11,22,25,16.4,1,1.2,  ,  
1991,11,23,26,16.6,3,0,0,0
1991,11,24,25.4,14,3,0,0,0
1991,11,25,24,16,2,0,0,0
1991,11,26,24,16.7,0,0,0,0
1991,11,27,26,16.2,0,0,0,0
1991,11,28,25.6,11.4,1,0,0,0
1991,11,29,26,11.6,0,0,0,0
1991,11,30,26,12.4,0,0,0,0
1991,12,1,26,13,1,0,0,0
1991,12,2,28,14.8,1,0,0,0
1991,12,3,26.4,14.5,2,0,0,0
1991,12,4,24.6,14.1,3,0,0,0
1991,12,5,24.1,13.6,2,0,0,0
1991,12,6,24.2,12.2,3,0,0,0
1991,12,7,24.7,12.4,1,0,0,0
1991,12,8,24.8,12,1,0,0,0
1991,12,9,24.8,12.4,1,0,0,0
1991,12,10,25,13.4,1,0,0,0
1991,12,11,24.5,15.4,3,0,0,0
1991,12,12,24.5,15.4,3,0.3,  ,  
1991,12,13,23.8,14.8,3,0,0,0
1991,12,14,22.8,15,3,0.2,  ,  
1991,12,15,23,14.7,4,0,0,0
1991,12,16,22.2,16.6,4,0,0,0
1991,12,17,23.2,14.1,3,0,0,0
1991,12,18,25.2,15.1,1,0,0,0
1991,12,19,24.4,14,1,0,0,0
1991,12,20,26.1,15.1,0,0,0,0
1991,12,21,25,13.4,0,0,0,0
1991,12,22,27.8,16.1,3,0,0,0
1991,12,23,28.2,16,1,0,0,0
1991,12,24,28.4,14.3,1,0,0,0
1991,12,25,28.8,14.6,5,0,0,0
1991,12,26,27.8,17.7,1,0,0,0
1991,12,27,27.1,14.4,2,0,0,0
1991,12,28,25.4,16,0,0,0,0
1991,12,29,25.7,16.6,3,0,0,0
1991,12,30,26.2,17.3,4,0,0,0
1991,12,31,27.4,18.5,3,0,0,0
1992,1,1,28.2,18.3,2,0,0,0
1992,1,2,27.4,18.4,2,1,  ,  
1992,1,3,25.6,15.1,3,0,0,0
1992,1,4,23.2,14.1,3,0,0,0
1992,1,5,24.8,12.6,3,0,0,0
1992,1,6,24,11,2,0,0,0
1992,1,7,25.6,11.5,1,0,0,0
1992,1,8,26.4,10,2,0,0,0
1992,1,9,26,11.1,1,0,0,0
1992,1,10,25,9.8,2,0,0,0
1992,1,11,26,12.5,3,0,0,0
1992,1,12,26.2,12.4,2,0,0,0
1992,1,13,25.4,12.1,1,0,0,0
1992,1,14,25,10.8,2,0,0,0
1992,1,15,24,11.8,2,0,0,0
1992,1,16,24.4,11.6,2,0,0,0
1992,1,17,25.2,13.5,2,0,0,0
1992,1,18,27,15.7,2,0,0,0
1992,1,19,26,14.1,2,0,0,0
1992,1,20,25.4,13,2,0,0,0
1992,1,21,25.2,11.6,1,0,0,0
1992,1,22,25.2,12.7,3,0,0,0
1992,1,23,26.2,12.3,3,0,0,0
1992,1,24,27.2,12.6,4,0,0,0
1992,1,25,26.8,13.1,3,0,0,0
1992,1,26,27,13.1,4,0,0,0
1992,1,27,25.4,11.6,5,0,0,0
1992,1,28,25.4,11.7,5,0,0,0
1992,1,29,24.4,11.8,4,0,0,0
1992,1,30,25,13.4,3,0,0,0
1992,1,31,27,16,1,0,0,0
1992,2,1,28,16.4,1,0,0,0
1992,2,2,29.2,17.5,2,0,0,0
1992,2,3,29,17.5,2,0,0,0
1992,2,4,29.2,16.2,3,0,0,0
1992,2,5,27.2,15,4,0,0,0
1992,2,6,28,14.7,5,0,0,0
1992,2,7,28.4,16.7,4,0,0,0
1992,2,8,29.8,15.7,2,0,0,0
1992,2,9,29.7,16.9,1,0,0,0
1992,2,10,30.2,17.3,1,0,0,0
1992,2,11,30.2,17.5,3,0,0,0
1992,2,12,30.6,16,4,0,0,0
1992,2,13,29.4,17.1,3,0,0,0
1992,2,14,29,16.4,3,0,0,0
1992,2,15,,16.4,3,0,0,0
1992,2,16,31.2,17.7,2,0,0,0
1992,2,17,31,17.1,2,0,0,0
1992,2,18,31.2,17.8,1,0,0,0
1992,2,19,31.4,18.5,1,0,0,0
1992,2,20,32,18.1,3,0,0,0
1992,2,21,30,18.6,3,0,0,0
1992,2,22,30.2,19.6,3,0,0,0
1992,2,23,29.4,18.1,3,0,0,0
1992,2,24,29.4,17,3,0,0,0
1992,2,25,30.2,17.6,5,0,0,0
1992,2,26,28,16,2,0,0,0
1992,2,27,31.4,15.4,2,0,0,0
1992,2,28,30,15.4,3,0,0,0
1992,2,29,31,16.4,1,0,0,0
1992,3,1,32.8,16.2,3,0,0,0
1992,3,2,34,18.5,2,0,0,0
1992,3,3,34,18.6,2,0,0,0
1992,3,4,34,19,2,0,0,0
1992,3,5,34.4,19.4,2,0,0,0
1992,3,6,34.4,18,4,0,0,0
1992,3,7,34.6,17.6,1,0,0,0
1992,3,8,34.6,16.8,3,0,0,0
1992,3,9,34.9,17.4,4,0,0,0
1992,3,10,34,17,3,0,0,0
1992,3,11,34,18,4,0,0,0
1992,3,12,34.6,17.5,4,0,0,0
1992,3,13,34,19,2,0,0,0
1992,3,14,33.5,16.8,5,0,0,0
1992,3,15,32.6,15.8,5,0,0,0
1992,3,16,33.4,16.4,3,0,0,0
1992,3,17,35,19.2,3,0,0,0
1992,3,18,35.4,18.4,2,0,0,0
1992,3,19,36,19.6,2,0,0,0
1992,3,20,36.5,20.9,4,0,0,0
1992,3,21,36,17.9,5,0,0,0
1992,3,22,36,18,3,0,0,0
1992,3,23,35,17,3,0,0,0
1992,3,24,35.4,17.5,5,0,0,0
1992,3,25,36.2,18.4,5,0,0,0
1992,3,26,35,17.9,1,0,0,0
1992,3,27,36.6,19.2,4,0,0,0
1992,3,28,36.5,19.5,3,0,0,0
1992,3,29,36.5,21.2,3,0,0,0
1992,3,30,37.2,20.8,3,0,0,0
1992,3,31,38.2,22,4,0,0,0
1992,4,1,37.2,22,4,0,0,0
1992,4,2,35.4,18.5,3,0,0,0
1992,4,3,36.2,19.6,3,0,0,0
1992,4,4,36.6,20.4,3,0,0,0
1992,4,5,36.6,23.5,1,0,0,0
1992,4,6,37.4,24.9,3,0,0,0
1992,4,7,37,23.4,2,0,0,0
1992,4,8,38.2,22.6,1,0,0,0
1992,4,9,38.6,23.6,4,0,0,0
1992,4,10,37.4,23,5,0,0,0
1992,4,11,37.2,21.5,4,0,0,0
1992,4,12,37.2,21.2,3,0,0,0
1992,4,13,36.8,21.4,4,0,0,0
1992,4,14,37,20.2,4,0,0,0
1992,4,15,37,19.6,4,0,0,0
1992,4,16,36.5,22.8,4,0,0,0
1992,4,17,36,22.5,6,0,0,0
1992,4,18,35,22.8,4,0,0,0
1992,4,19,34.4,22.2,3,0,0,0
1992,4,20,35.6,22.1,4,0,0,0
1992,4,21,36.4,22.4,3,0,0,0
1992,4,22,37,22.9,3,0,0,0
1992,4,23,37,22.5,4,0,0,0
1992,4,24,35.4,22.8,4,0,0,0
1992,4,25,35.6,23.4,6,0,0,0
1992,4,26,34.6,21,5,1.4,  ,  
1992,4,27,33,21.1,3,0,0,0
1992,4,28,35.4,21.5,4,0,0,0
1992,4,29,36,21.8,3,0,0,0
1992,4,30,36.5,21.5,3,0,0,0
1992,5,1,36.2,21.1,4,0,0,0
1992,5,2,36.2,22.1,5,0,0,0
1992,5,3,37.2,24,3,0,0,0
1992,5,4,36.4,21,5,7.8,  ,  
1992,5,5,35,20.4,4,46.6,  ,  
1992,5,6,34.5,22.4,3,0,0,0
1992,5,7,34.5,22.8,2,0,0,0
1992,5,8,35.5,22.6,3,0,0,0
1992,5,9,35.6,24.4,1,0,0,0
1992,5,10,36.7,24.6,1,0,0,0
1992,5,11,36.4,23.4,4,8.8,  ,  
1992,5,12,35.2,21.6,3,0,0,0
1992,5,13,35.2,22,2,0,0,0
1992,5,14,34.5,23.1,4,0,0,0
1992,5,15,33.4,23.6,3,0,0,0
1992,5,16,35.2,23.4,2,0,0,0
1992,5,17,35,23.5,7,0,0,0
1992,5,18,34.5,24.4,7,0,0,0
1992,5,19,36.5,20.4,6,11.6,  ,  
1992,5,20,35,22.2,2,0,0,0
1992,5,21,35,23,5,0,0,0
1992,5,22,36,25.6,6,0,0,0
1992,5,23,37.5,26,4,0,0,0
1992,5,24,37.8,23,7,0,0,0
1992,5,25,36.4,24.5,6,0,0,0
1992,5,26,36.2,24.2,5,0,0,0
1992,5,27,36.5,24.6,4,0,0,0
1992,5,28,36.2,21.4,6,1.9,0,3
1992,5,29,35.2,23.8,4,0,0,30
1992,5,30,35,21.1,4,11.2,0,4
1992,5,31,34,23,1,0.3,  ,  
1992,6,1,34.5,22.8,3,0,0,0
1992,6,2,35,24.5,2,0,0,0
1992,6,3,35.4,19.6,6,52.2,  ,  
1992,6,4,34.2,22.6,2,0,0,0
1992,6,5,33.6,22.5,6,0,0,0
1992,6,6,32.5,21.7,1,2.2,  ,  
1992,6,7,32.8,22.2,1,0,0,0
1992,6,8,33.4,23.6,5,0,0,0
1992,6,9,34.4,22,5,0,0,0
1992,6,10,34,23.5,2,0,0,0
1992,6,11,33.5,21.8,4,0,0,0
1992,6,12,33.4,23.1,2,9.8,0,0
1992,6,13,34,23.6,1,0,0,0
1992,6,14,32.4,23,2,0,0,0
1992,6,15,33,23.2,9,0,0,0
1992,6,16,32.6,22.5,11,0,0,0
1992,6,17,31.2,22.6,11,0,0,0
1992,6,18,31.2,23.4,16,0,0,0
1992,6,19,31.6,23.4,16,0,0,0
1992,6,20,31,23.2,17,0,0,0
1992,6,21,31,21.2,12,15.6,  ,  
1992,6,22,30,22.1,10,0,0,0
1992,6,23,30,21.4,13,0,0,0
1992,6,24,30.8,21.4,13,0.2,0,2
1992,6,25,31.2,21.5,10,0.2,  ,  
1992,6,26,31.5,21.7,8,0,0,0
1992,6,27,32.4,23,9,0,0,0
1992,6,28,31.2,22.4,10,0,0,0
1992,6,29,31.2,22,10,0,0,0
1992,6,30,32,22.4,8,0.5,  ,  
1992,7,1,32.4,22.5,9,0,0,0
1992,7,2,33,22.5,9,0,0,0
1992,7,3,32,23,9,0,0,40
1992,7,4,30,22.4,7,2.2,  ,  
1992,7,5,33,23.5,8,0,0,0
1992,7,6,33,23.4,5,0,1,23
1992,7,7,34,21.1,8,62.5,3,35
1992,7,8,32.8,22,4,0,0,0
1992,7,9,31.4,21,5,0,0,0
1992,7,10,30.8,22,4,0,0,0
1992,7,11,30.2,21.5,1,0,0,0
1992,7,12,29.6,22.4,2,0,1,10
1992,7,13,32.5,21.6,1,1.4,0,56
1992,7,14,31,21,2,7.8,  ,  
1992,7,15,33,21.8,2,0,0,25
1992,7,16,31.6,21.9,4,3,  ,  
1992,7,17,31.2,21.6,9,0,0,0
1992,7,18,30,21.6,9,0,0,0
1992,7,19,30,23,11,0,0,0
1992,7,20,31.6,22,10,0,0,0
1992,7,21,31.5,22.5,12,0,0,0
1992,7,22,30.2,21.4,8,0,0,0
1992,7,23,31.5,22,6,0,0,0
1992,7,24,30.8,22.5,9,0,0,0
1992,7,25,31.4,22.4,12,0,0,0
1992,7,26,30.2,22.6,7,0,0,0
1992,7,27,30.5,21.7,15,0,0,0
1992,7,28,29.5,22,11,0,0,0
1992,7,29,31,21.2,9,0,0,0
1992,7,30,32.8,21.4,7,0.2,0,3
1992,7,31,32.5,22.5,11,0.2,  ,  
1992,8,1,32.4,22.4,13,0,0,30
1992,8,2,31,21.2,10,3.8,3,36
1992,8,3,29.5,20.4,9,6.7,  ,  
1992,8,4,30,20.6,6,0,0,30
1992,8,5,29.4,20.4,1,10.4,  ,  
1992,8,6,29.6,21,2,0,1,2
1992,8,7,31.2,21.8,2,0.5,  ,  
1992,8,8,32,22.4,3,0,0,20
1992,8,9,32.4,21.8,2,7.4,  ,  
1992,8,10,31.6,22.2,7,0,2,33
1992,8,11,30.2,20.4,10,5.8,0,5
1992,8,12,29.2,21,11,0.8,0,8
1992,8,13,27.8,21.1,8,0,0,0
1992,8,14,29,22,12,0,0,0
1992,8,15,27.6,21.6,13,0,0,0
1992,8,16,30.4,21,12,0,0,0
1992,8,17,31.5,21.8,12,0,0,3
1992,8,18,31,21.4,11,0,0,0
1992,8,19,29.4,22,13,0,0,0
1992,8,20,31,21.9,12,0,0,0
1992,8,21,31,21.1,13,0,0,0
1992,8,22,31,20.1,11,0,0,0
1992,8,23,32.4,21.1,9,0,0,0
1992,8,24,32.5,23.4,8,0,0,0
1992,8,25,33.2,22.6,5,0,0,0
1992,8,26,32.5,21,4,0.2,  ,  
1992,8,27,32.5,22,9,0,0,0
1992,8,28,31.2,21.8,11,0.2,0,0
1992,8,29,31,22.1,13,0,0,0
1992,8,30,31.4,21.4,10,0,1,35
1992,8,31,31.5,20.6,7,11.2,  ,  
1992,9,1,30,21.5,11,0,0,0
1992,9,2,29,21,9,0,0,0
1992,9,3,30.2,20.8,10,0,0,12
1992,9,4,31.5,20.5,9,0.5,  ,  
1992,9,5,30.8,21,8,0,0,0
1992,9,6,31.8,21.5,10,0,0,0
1992,9,7,30.2,21.5,9,0,0,3
1992,9,8,30,20.8,8,1,  ,  
1992,9,9,31,20.6,8,0,0,17
1992,9,10,31.4,20.4,8,0.6,  ,  
1992,9,11,31.4,21,6,0,0,0
1992,9,12,32.7,21.6,4,0,0,0
1992,9,13,32,21.8,5,0,0,0
1992,9,14,31.2,21.4,1,0,0,0
1992,9,15,32,21.9,3,0,0,0
1992,9,16,33.2,21.4,4,0,0,0
1992,9,17,32.2,19,4,47.4,3,35
1992,9,18,31,20,2,30.6,0,48
1992,9,19,30,20.9,1,2.2,1,35
1992,9,20,30.2,19.6,0,13.7,1,10
1992,9,21,30.2,18.5,1,19.8,1,15
1992,9,22,30,20.8,3,0.5,  ,  
1992,9,23,30.2,21,1,0,0,0
1992,9,24,31,20.6,2,0,0,0
1992,9,25,31,20.5,1,0,0,0
1992,9,26,31.8,21,2,0,0,0
1992,9,27,32,21.1,1,0,0,0
1992,9,28,30.6,20,1,30,0,35
1992,9,29,29.2,20.4,1,1.4,  ,  
1992,9,30,29.5,20.1,2,0,0,10
1992,10,1,30,20,2,4.2,1,2
1992,10,2,31,19.9,2,0.2,0,2
1992,10,3,30,19.5,2,0,0,0
1992,10,4,29.4,18.9,1,5.4,  ,  
1992,10,5,29.5,21,1,0,0,0
1992,10,6,28.2,18.5,1,15.8,2,33
1992,10,7,29.2,18.6,1,5.4,0,35
1992,10,8,28.4,20.2,0,16.4,  ,  
1992,10,9,,20,4,0,0,0
1992,10,10,30.2,21,2,0,0,0
1992,10,11,29.5,20.8,1,0,0,0
1992,10,12,29.6,21.5,0,13.2,0,23
1992,10,13,28.2,19.4,0,2,4,31
1992,10,14,29.4,18.6,3,27.2,0,25
1992,10,15,29,20,2,7.2,  ,  
1992,10,16,30,19,2,55.2,9,45
1992,10,17,29,19.1,3,18.2,  ,  
1992,10,18,28.2,20.8,2,0,0,0
1992,10,19,29.2,19.5,0,0,0,0
1992,10,20,28.8,18.4,1,0,0,0
1992,10,21,29.2,18.8,0,0,0,0
1992,10,22,29.7,21.5,1,0,0,0
1992,10,23,30.7,19.4,0,0,0,0
1992,10,24,31,22,0,0,0,0
1992,10,25,31,21,0,0,0,0
1992,10,26,30.7,21.1,0,0,0,0
1992,10,27,29,19,1,4.2,  ,  
1992,10,28,28.7,17.5,1,0,0,0
1992,10,29,28.5,18.4,1,0,0,0
1992,10,30,28.5,18.5,1,0,0,0
1992,10,31,28.5,18.8,1,0,0,0
1992,11,1,28,18.9,0,0,0,0
1992,11,2,28.7,20.4,2,0,0,0
1992,11,3,27.7,20,2,1.4,  ,  
1992,11,4,28.3,20.5,3,0,0,0
1992,11,5,27.7,21.4,3,0,0,0
1992,11,6,28.4,20.5,1,0,0,0
1992,11,7,29.7,20,1,0,0,0
1992,11,8,27.7,20.5,4,0.5,2,49
1992,11,9,23,20.8,3,13,0,12
1992,11,10,26,17.2,2,8,0,43
1992,11,11,27,18.2,2,0,0,0
1992,11,12,28,19.4,2,0,0,0
1992,11,13,26.9,19.4,5,1.8,1,20
1992,11,14,24,19.5,4,10.1,4,7
1992,11,15,21.7,19.5,4,13.2,7,20
1992,11,16,24,20,4,20.4,3,10
1992,11,17,23,20,4,10,1,40
1992,11,18,26.5,20.4,3,0.5,2,55
1992,11,19,28,20.5,1,9,2,0
1992,11,20,25,20.4,0,37.4,6,20
1992,11,21,25,19,0,33.2,  ,  
1992,11,22,27.5,19.8,1,0,0,0
1992,11,23,27.5,18.5,1,0,0,0
1992,11,24,28,17.4,0,0,0,0
1992,11,25,27,17.2,0,0,0,0
1992,11,26,28,17.4,1,0,0,0
1992,11,27,27.9,17.4,0,0,0,0
1992,11,28,26.5,17.1,1,0,0,0
1992,11,29,27,17.5,3,0,0,0
1992,11,30,26.5,17.3,1,0,0,0
1992,12,1,26.4,16.6,1,0,0,0
1992,12,2,26,15.9,1,0,0,0
1992,12,3,26.5,18.1,2,0,0,0
1992,12,4,25.5,19.3,1,0,0,0
1992,12,5,24.5,18.1,2,0.5,  ,  
1992,12,6,23.5,17.4,0,0.5,  ,  
1992,12,7,25.7,15,2,0,0,0
1992,12,8,25,14.4,2,0,0,0
1992,12,9,24.7,13,2,0,0,0
1992,12,10,25.3,14.4,2,0,0,0
1992,12,11,25.7,15.4,2,0,0,0
1992,12,12,25.7,15.4,1,0,0,0
1992,12,13,25.7,15.6,1,0,0,0
1992,12,14,24.7,16,0,0,0,0
1992,12,15,25,16,0,0,0,0
1992,12,16,25.7,16,2,0,0,0
1992,12,17,25.5,16.5,2,0,0,0
1992,12,18,26.5,17,2,0,0,0
1992,12,19,26.5,17.1,3,0,0,0
1992,12,20,25.3,14,2,0,0,0
1992,12,21,25.7,14.5,2,0,0,0
1992,12,22,25.7,13.5,1,0,0,0
1992,12,23,25.7,13.5,3,0,0,0
1992,12,24,25.7,13,1,0,0,0
1992,12,25,25.5,11.9,1,0,0,0
1992,12,26,25.5,12,1,0,0,0
1992,12,27,25.7,11.8,1,0,0,0
1992,12,28,26.1,13.5,0,0,0,0
1992,12,29,26.5,14,2,0,0,0
1992,12,30,26,14,2,0,0,0
1992,12,31,26,14,2,0,0,0
1993,1,1,26.2,12.8,1,0,0,0
1993,1,2,26,12.1,1,0,0,0
1993,1,3,27,12.2,3,0,0,0
1993,1,4,27.2,13.1,2,0,0,0
1993,1,5,27.5,12.5,1,0,0,0
1993,1,6,25.7,12.9,2,0,0,0
1993,1,7,28.7,14,1,0,0,0
1993,1,8,29,12,0,0,0,0
1993,1,9,27.3,15,2,0,0,0
1993,1,10,29,15.2,2,0,0,0
1993,1,11,29,16.8,2,0,0,0
1993,1,12,26.7,15.6,1,0,0,0
1993,1,13,29,15.4,1,0,0,0
1993,1,14,30.4,16,1,0,0,0
1993,1,15,29.9,15.7,1,0,0,0
1993,1,16,26.7,14,1,0,0,0
1993,1,17,27,15,1,0,0,0
1993,1,18,28.7,15.9,2,0,0,0
1993,1,19,28.5,13.1,1,0,0,0
1993,1,20,29.7,15.4,1,0,0,0
1993,1,21,30,16.5,1,0,0,0
1993,1,22,29,17,0,0,0,0
1993,1,23,27.5,14,1,0,0,0
1993,1,24,28.5,14.5,2,0,0,0
1993,1,25,28.7,16,3,0,0,0
1993,1,26,31.5,13.5,4,0,0,0
1993,1,27,28.7,14.5,1,0,0,0
1993,1,28,29.7,14.6,1,0,0,0
1993,1,29,30.7,15.5,1,0,0,0
1993,1,30,29.7,16.5,3,0,0,0
1993,1,31,28.7,14,2,0,0,0
1993,2,1,28.7,15.3,4,0,0,0
1993,2,2,28.7,15.4,3,0,0,0
1993,2,3,27.3,14.5,3,0,0,0
1993,2,4,27,16.1,5,0,0,0
1993,2,5,27.5,14.4,3,0,0,0
1993,2,6,27.5,15,2,0,0,0
1993,2,7,28.7,13.8,2,0,0,0
1993,2,8,28,14.6,1,0,0,0
1993,2,9,29.7,15.5,2,0,0,0
1993,2,10,30,16.7,4,0,0,0
1993,2,11,29,15,3,0,0,0
1993,2,12,30,16.5,2,0,0,0
1993,2,13,29.5,15.4,3,0,0,0
1993,2,14,30,15.4,2,0,0,0
1993,2,15,32,17.8,1,0,0,0
1993,2,16,32.7,19.9,1,0,0,0
1993,2,17,33.1,20.2,2,0,0,0
1993,2,18,34.5,21.2,1,0,0,0
1993,2,19,33.4,18.5,2,0,0,0
1993,2,20,33.5,19.6,2,0,0,0
1993,2,21,33.5,21,3,0,0,0
1993,2,22,32,18.2,1,0,0,0
1993,2,23,31,15.5,1,0,0,0
1993,2,24,31.7,15,2,0,0,0
1993,2,25,30.5,17,4,0,0,0
1993,2,26,30.7,17.2,5,0,0,0
1993,2,27,28.7,16.5,3,0,0,0
1993,2,28,31.5,17.4,5,0,0,0
1993,3,1,30,19.1,2,0.2,0,4
1993,3,2,29.5,20.9,3,0.4,0,2
1993,3,3,29.5,18.4,5,0.2,  ,  
1993,3,4,30,18.1,3,0,0,0
1993,3,5,31,16,2,0,0,0
1993,3,6,33.5,17.6,2,0,0,0
1993,3,7,32.5,19.4,4,0,0,0
1993,3,8,32.5,17.8,6,0,0,0
1993,3,9,33,18.5,5,0,0,0
1993,3,10,32.3,18.4,6,0,0,0
1993,3,11,31.7,17,3,0,0,0
1993,3,12,33,20,4,0,0,0
1993,3,13,33,20,3,0,0,0
1993,3,14,33.3,20.8,1,0,0,0
1993,3,15,34,22.2,2,0,0,0
1993,3,16,34.7,22.5,3,0,0,0
1993,3,17,34.9,21.8,2,0,0,0
1993,3,18,34.9,21,2,0,0,0
1993,3,19,35.7,20.1,3,0,0,0
1993,3,20,35.2,20.6,6,0,0,0
1993,3,21,35.5,21.1,6,0,0,0
1993,3,22,35,21.1,6,0,0,0
1993,3,23,35.5,21.1,6,0,0,0
1993,3,24,35.3,23.4,2,0,0,0
1993,3,25,35,23.5,2,0,0,0
1993,3,26,34.9,24.4,3,0,0,0
1993,3,27,34,24,4,0,0,0
1993,3,28,34.5,22.1,5,0,0,0
1993,3,29,35.7,23.3,2,0,0,0
1993,3,30,35.7,20.5,3,0,0,0
1993,3,31,35,21,8,0,0,0
1993,4,1,,,  ,,  ,  
1993,4,2,,,  ,,  ,  
1993,4,3,,,  ,,  ,  
1993,4,4,,,  ,,  ,  
1993,4,5,,,  ,,  ,  
1993,4,6,,,  ,,  ,  
1993,4,7,,,  ,,  ,  
1993,4,8,,,  ,,  ,  
1993,4,9,,,  ,,  ,  
1993,4,10,,,  ,,  ,  
1993,4,11,,,  ,,  ,  
1993,4,12,,,  ,,  ,  
1993,4,13,,,  ,,  ,  
1993,4,14,,,  ,,  ,  
1993,4,15,,,  ,,  ,  
1993,4,16,34.2,21.5,4,0,0,0
1993,4,17,35.7,22.9,3,0,0,0
1993,4,18,36.2,23.6,3,0,0,0
1993,4,19,37,23.6,3,0,0,0
1993,4,20,38,23.4,4,0,0,0
1993,4,21,37,23.6,4,0,0,0
1993,4,22,37.2,24.4,4,0,0,0
1993,4,23,37.7,22.5,6,0,0,0
1993,4,24,37.9,23.8,5,0,0,0
1993,4,25,37.7,22.5,5,0,0,0
1993,4,26,36.4,22.1,4,0,0,0
1993,4,27,37,23.1,4,0,0,0
1993,4,28,37,24.4,2,0,0,0
1993,4,29,37.7,26.2,4,0,0,0
1993,4,30,39,25.5,4,0,0,0
1993,5,1,38.7,25.2,3,0,0,0
1993,5,2,39.5,27,3,0,0,0
1993,5,3,39,27.5,4,0,0,0
1993,5,4,39.9,26.6,4,0,0,0
1993,5,5,39,25.1,3,0,0,0
1993,5,6,39,24.4,3,0,0,0
1993,5,7,39.4,26.6,5,0,0,0
1993,5,8,39.5,27,3,0,0,0
1993,5,9,38.4,25.6,3,2.8,0,20
1993,5,10,37.7,21.5,8,7,0,20
1993,5,11,37,26.4,3,0,0,0
1993,5,12,38,25.1,6,0.8,0,3
1993,5,13,36.7,24.2,3,0,0,0
1993,5,14,37.1,25,4,1.2,0,10
1993,5,15,36.3,22.6,2,0,0,0
1993,5,16,35.5,25,3,0,0,0
1993,5,17,36,23.9,4,0,0,0
1993,5,18,36.4,25.4,3,0,0,0
1993,5,19,35.7,19.8,5,1.5,1,0
1993,5,20,35.7,21.1,6,0,0,0
1993,5,21,35.5,22.2,5,0,0,0
1993,5,22,35,23.3,4,0,0,0
1993,5,23,34.7,23.5,3,0,0,0
1993,5,24,36,24.4,2,0,0,0
1993,5,25,35.5,26,4,0,0,0
1993,5,26,37,25.5,12,0,0,0
1993,5,27,37.2,22.4,9,1.5,0,30
1993,5,28,33.9,24.5,4,0,0,0
1993,5,29,33.7,21.6,10,0.5,0,15
1993,5,30,35,24.4,10,0,0,0
1993,5,31,36.7,24.6,12,0,0,0
1993,6,1,36.3,25.6,11,0,0,0
1993,6,2,37.5,25.2,9,0,0,0
1993,6,3,35.3,25.4,7,0,0,0
1993,6,4,35.2,20.2,8,30,0,38
1993,6,5,30,24,3,0.5,0,5
1993,6,6,32,23,4,7.6,0,15
1993,6,7,32.9,23.2,2,0,0,0
1993,6,8,34.7,23.8,2,0,0,0
1993,6,9,34.3,20.8,3,31.8,1,0
1993,6,10,31.7,22.5,4,0.5,0,5
1993,6,11,33,23.1,7,0,0,0
1993,6,12,33,23.4,10,0,0,0
1993,6,13,33.7,23.6,15,0.4,0,5
1993,6,14,32,21,8,6.6,0,30
1993,6,15,30.7,20.2,10,11.6,1,6
1993,6,16,31,23.4,13,0,0,0
1993,6,17,32,23.4,12,0,0,0
1993,6,18,32.7,23.1,13,0,0,0
1993,6,19,30.7,23,14,0.1,0,2
1993,6,20,32.5,23.2,14,0,0,0
1993,6,21,33.7,23.6,10,0,0,0
1993,6,22,33.5,23,9,0,0,0
1993,6,23,33.7,23,8,0,0,0
1993,6,24,33.8,23,8,0,0,0
1993,6,25,32.7,23.4,12,0,0,0
1993,6,26,33,23.8,11,0,0,0
1993,6,27,33.5,23.3,9,0,0,0
1993,6,28,34.7,23.2,5,1,0,17
1993,6,29,34.5,21.8,4,13.8,1,41
1993,6,30,31.2,23,2,0.5,0,10
1993,7,1,32,23,6,0,0,0
1993,7,2,33.3,23.2,9,0,0,0
1993,7,3,33.3,24.3,11,0,0,0
1993,7,4,29.7,22.8,9,0,0,0
1993,7,5,30.5,22.5,9,0,0,0
1993,7,6,32.2,22.5,5,6.5,0,45
1993,7,7,33,23.4,6,0,0,0
1993,7,8,30.3,22.5,11,0,0,0
1993,7,9,30.5,22.4,9,0,0,0
1993,7,10,30.5,22.6,6,3.2,0,18
1993,7,11,30.5,23.2,11,0,0,0
1993,7,12,31.7,23.2,10,0,0,0
1993,7,13,32.7,23.2,13,0,0,0
1993,7,14,31,23,10,0,0,0
1993,7,15,31.5,23,13,0,0,0
1993,7,16,32,22.4,10,0,0,0
1993,7,17,33,22,7,0,0,0
1993,7,18,34,20.5,4,4.8,1,8
1993,7,19,31,20.4,3,4.2,1,24
1993,7,20,31,22.8,3,0,0,0
1993,7,21,32,22.5,2,2,0,28
1993,7,22,31.5,20.8,3,56.8,2,45
1993,7,23,31,20.4,5,39.2,5,20
1993,7,24,29.7,22.5,6,0,0,0
1993,7,25,28.2,21,17,39.4,1,25
1993,7,26,25.7,20.6,10,10.2,3,32
1993,7,27,27.7,21.5,13,0.4,0,10
1993,7,28,28.7,21.7,14,0.2,0,2
1993,7,29,28.7,22.2,15,0.6,0,5
